sample_id,true_action,base_prediction,mobilenet_prediction,resnet18_prediction,base_confidence,mobilenet_confidence,resnet18_confidence,mobilenet_outcome,resnet18_outcome,mobilenet_true_rank,resnet18_true_rank,mobilenet_selected_view_weights,resnet18_selected_view_weights,view_valid_count,hand_head_roi_valid,two_hand_roi_valid
train__c11__user4__7-1-1,Peel_fruits,Wipe_hands,Wipe_hands,Wipe_hands,0.36239828282826453,0.42397485128189744,0.408444025480974,unchanged_wrong,unchanged_wrong,4,3,"{""global_context"": 0.0004161141974770504, ""left_interaction"": 0.07456471609032672, ""right_interaction"": 0.8914615796959918, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03355779855147652}","{""global_context"": 2.0479258281462218e-07, ""left_interaction"": 0.6949246033378269, ""right_interaction"": 0.011898543523705524, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.293176733929178}",182,False,True
train__c11__user4__7-1-2,Peel_fruits,Take_body_temperature,Do_stretching_exercises,Do_stretching_exercises,0.21404365851340723,0.2819080805515923,0.2419867505042502,changed_wrong,changed_wrong,24,23,"{""global_context"": 1.7749011614035036e-05, ""left_interaction"": 0.013766929160716921, ""right_interaction"": 0.9861978042957394, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.7652347640589224e-05}","{""global_context"": 4.669477358368377e-07, ""left_interaction"": 0.42612501632335575, ""right_interaction"": 0.005456369976664699, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.5684182366659475}",161,False,True
train__c11__user4__7-1-3,Peel_fruits,Take_medicine,Massage_oneself,Take_medicine,0.35490387721098476,0.44565567838733244,0.5659317973712148,changed_wrong,unchanged_wrong,6,15,"{""global_context"": 4.62061274916895e-05, ""left_interaction"": 0.08967600330229729, ""right_interaction"": 0.8740143314484627, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03626343896312098}","{""global_context"": 3.2262983774172983e-07, ""left_interaction"": 0.6144487319454071, ""right_interaction"": 0.014881262856145059, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.3706697648571384}",122,False,True
train__c12__user17__3-1-1,Sweep_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.7073461628143302,0.7092911711518066,0.7096343497384435,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 6.082781813650702e-06, ""left_interaction"": 0.4899070660273234, ""right_interaction"": 0.5064921379089355, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0035947530219952264}","{""global_context"": 0.9996019204457601, ""left_interaction"": 1.3221186539643288e-06, ""right_interaction"": 0.0003967551359285911, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.753282129537183e-08}",149,False,True
train__c12__user17__3-1-2,Sweep_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.5946370823911207,0.5970067237791823,0.5975154885717381,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.004241190540293853, ""left_interaction"": 0.5615158081054688, ""right_interaction"": 0.4194151560465495, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0148277481396993}","{""global_context"": 0.999406099319458, ""left_interaction"": 9.93330559140304e-07, ""right_interaction"": 0.0005930820091937979, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.511948840743798e-10}",150,False,True
train__c12__user17__3-1-3,Sweep_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.6473976641093543,0.6496432016269532,0.6497498821191428,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 5.8757421823266224e-05, ""left_interaction"": 0.6686497223682892, ""right_interaction"": 0.3289300722953601, ""hand_head_union"": 3.878449280865682e-05, ""two_hand_table_context"": 0.0023226772363369283}","{""global_context"": 0.9999147072816507, ""left_interaction"": 4.0881320437153755e-07, ""right_interaction"": 8.49825580819295e-05, ""hand_head_union"": 4.129559527381132e-08, ""two_hand_table_context"": 6.999748154320957e-09}",124,True,True
train__c12__user23__3-2-1,Sweep_the_floor,Sweep_the_floor,Sweep_the_floor,Sweep_the_floor,0.25419684853282604,0.2560739862898943,0.2562230368184656,retained_correct,retained_correct,1,1,"{""global_context"": 0.34837865829467773, ""left_interaction"": 0.4086332321166992, ""right_interaction"": 0.13864258925120035, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.10434553027153015}","{""global_context"": 0.9998418490091959, ""left_interaction"": 1.8807400920195505e-05, ""right_interaction"": 0.00011352362344041467, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.5828883129482467e-05}",163,False,True
train__c12__user23__3-2-2,Sweep_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.5346263881849936,0.536959011588452,0.5371368944094195,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.3453190326690674, ""left_interaction"": 0.40315576394399005, ""right_interaction"": 0.2326079805692037, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.018917284905910492}","{""global_context"": 0.9767037232716879, ""left_interaction"": 0.019257729252179463, ""right_interaction"": 0.002069918904453516, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0019686996626357236}",149,False,True
train__c12__user23__3-2-3,Sweep_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.6159786261776343,0.6186929570485639,0.6192967417942358,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.44645369052886963, ""left_interaction"": 0.21481619278589884, ""right_interaction"": 0.2563670078913371, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08236309885978699}","{""global_context"": 0.9967106183369955, ""left_interaction"": 0.00025104529534777004, ""right_interaction"": 0.0030383948857585588, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.662635423798784e-12}",151,False,True
train__c12__user4__2-2-1,Sweep_the_floor,Take_medicine,Massage_oneself,Take_medicine,0.3434042637656732,0.4243059858448477,0.31706830866603436,changed_wrong,unchanged_wrong,13,16,"{""global_context"": 0.00021517657053967318, ""left_interaction"": 0.2553301652272542, ""right_interaction"": 0.7444547017415365, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.013884949187437693, ""left_interaction"": 0.19690032800038657, ""right_interaction"": 0.7892148494720459, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",144,False,False
train__c12__user4__2-2-2,Sweep_the_floor,Comb_hair,Comb_hair,Take_medicine,0.31957947768430867,0.6108132892342896,0.38225179513471497,unchanged_wrong,changed_wrong,8,8,"{""global_context"": 6.12740041106008e-06, ""left_interaction"": 0.24706544478734335, ""right_interaction"": 0.46943525473276776, ""hand_head_union"": 0.28349318106969196, ""two_hand_table_context"": 0.0}","{""global_context"": 0.006421702603499095, ""left_interaction"": 0.19404629866282144, ""right_interaction"": 0.3279689351717631, ""hand_head_union"": 0.4715631405512492, ""two_hand_table_context"": 0.0}",183,True,False
train__c12__user4__2-2-3,Sweep_the_floor,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.6891000528898155,0.712232172452276,0.7050415547295014,unchanged_wrong,unchanged_wrong,6,7,"{""global_context"": 2.9728534476210673e-05, ""left_interaction"": 0.187826136747996, ""right_interaction"": 0.6150194406509399, ""hand_head_union"": 0.1763896346092224, ""two_hand_table_context"": 0.020735067625840504}","{""global_context"": 0.02659899244705836, ""left_interaction"": 0.16948310534159342, ""right_interaction"": 0.6056108077367147, ""hand_head_union"": 0.1749958594640096, ""two_hand_table_context"": 0.023311227560043335}",164,True,True
train__c13__user17__3-1-1,Mop_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.567960582410432,0.569989638851135,0.5705592745952284,retained_correct,retained_correct,1,1,"{""global_context"": 0.0730392336845398, ""left_interaction"": 0.30428413550059, ""right_interaction"": 0.49735772609710693, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.12531898419062296}","{""global_context"": 0.9261418978373209, ""left_interaction"": 0.050436352690060936, ""right_interaction"": 0.0020864481727282205, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02133526901404063}",161,False,True
train__c13__user17__3-1-2,Mop_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.6181312665748437,0.6198713248415045,0.6201554859281575,retained_correct,retained_correct,1,1,"{""global_context"": 0.021851428917476108, ""left_interaction"": 0.33307847522553946, ""right_interaction"": 0.5615621748424712, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08350795791262672}","{""global_context"": 0.9979917435418992, ""left_interaction"": 0.0002947146339075906, ""right_interaction"": 0.0008418454478184382, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00087162736980688}",134,False,True
train__c13__user17__3-1-3,Mop_the_floor,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.7384487522132691,0.7397087211045319,0.7398435889788895,retained_correct,retained_correct,1,1,"{""global_context"": 4.028501347487758e-07, ""left_interaction"": 0.20119993774979203, ""right_interaction"": 0.6959304103144893, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1028692987230089}","{""global_context"": 0.9991751776801215, ""left_interaction"": 8.138684077291853e-08, ""right_interaction"": 0.0008249181426233716, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.219056201564618e-09}",88,False,True
train__c13__user4__2-2-1,Mop_the_floor,Comb_hair,Comb_hair,Comb_hair,0.34554969503492894,0.35494554320217747,0.3994651800983098,unchanged_wrong,unchanged_wrong,14,14,"{""global_context"": 0.404916069724343, ""left_interaction"": 0.49515099958939984, ""right_interaction"": 0.09988148645921187, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.159291586923328e-05}","{""global_context"": 3.190758500502191e-05, ""left_interaction"": 0.042023385112935845, ""right_interaction"": 0.892488653009588, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.06545599482276222}",138,False,True
train__c13__user4__2-2-2,Mop_the_floor,Take_body_temperature,Comb_hair,Comb_hair,0.3225685185473588,0.29042680456073844,0.245833310697695,changed_wrong,changed_wrong,21,25,"{""global_context"": 0.056642611821492515, ""left_interaction"": 0.6291285355885824, ""right_interaction"": 0.30383020639419556, ""hand_head_union"": 0.009591217463215193, ""two_hand_table_context"": 0.0008074358726541201}","{""global_context"": 0.05450694759686788, ""left_interaction"": 0.05314192175865173, ""right_interaction"": 0.8548460801442465, ""hand_head_union"": 0.002387880658109983, ""two_hand_table_context"": 0.03511722137530645}",148,True,True
train__c13__user4__2-2-3,Mop_the_floor,Take_body_temperature,Comb_hair,Comb_hair,0.1995528713634387,0.19215879124468624,0.1843650664354564,changed_wrong,changed_wrong,9,10,"{""global_context"": 0.03941511809825897, ""left_interaction"": 0.6486018657684326, ""right_interaction"": 0.2988118648529053, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.01317109316587448}","{""global_context"": 0.00017411723965778946, ""left_interaction"": 0.0533997118473053, ""right_interaction"": 0.8554099082946778, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.09101617336273193}",63,False,True
train__c14__user17__3-2-1,Wipe_bowls,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.32515160209155947,0.41179109539019076,0.40374318124904507,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 8.518948047624335e-06, ""left_interaction"": 0.6628722729890243, ""right_interaction"": 0.254194218179454, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08292498277581256}","{""global_context"": 5.317125290784845e-10, ""left_interaction"": 0.6713705062866211, ""right_interaction"": 0.24169416012971298, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08693528175354004}",176,False,True
train__c14__user17__3-2-2,Wipe_bowls,Wipe_bowls,Stir_drinks,Wipe_bowls,0.40739076050618955,0.4131483473854369,0.812052308624674,harmed,retained_correct,12,1,"{""global_context"": 1.7997915384857433e-07, ""left_interaction"": 0.6478245176117996, ""right_interaction"": 0.01340765274804214, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.3387676765178812}","{""global_context"": 1.6209742360644968e-11, ""left_interaction"": 0.5503350290758856, ""right_interaction"": 9.477800079460801e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.44957022831357757}",112,False,True
train__c14__user17__3-2-3,Wipe_bowls,Peel_fruits,Peel_fruits,Wipe_bowls,0.721323407870595,0.8879615465234921,0.6159171717266733,unchanged_wrong,rescued,5,1,"{""global_context"": 0.00014617124169662193, ""left_interaction"": 0.7474988473428262, ""right_interaction"": 0.007341529871966387, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.24501357207427155}","{""global_context"": 1.202854152618452e-10, ""left_interaction"": 0.5066152005582243, ""right_interaction"": 0.03707209148922482, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.45631264351509715}",148,False,True
train__c14__user4__4-2-1,Wipe_bowls,Take_medicine,Jog_in_place,Jog_in_place,0.21982227431521809,0.22173382129956007,0.1769041727002189,changed_wrong,changed_wrong,21,23,"{""global_context"": 2.0420384316821583e-07, ""left_interaction"": 0.0006605145366241535, ""right_interaction"": 0.9912588596343994, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.008080163970589638}","{""global_context"": 4.773029104399029e-06, ""left_interaction"": 0.37979944547017414, ""right_interaction"": 0.016766087462504704, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.6034296353658041}",192,False,True
train__c14__user4__4-2-2,Wipe_bowls,Take_medicine,Comb_hair,Take_medicine,0.4130702643071384,0.33329237021687425,0.3149092511115453,changed_wrong,unchanged_wrong,29,29,"{""global_context"": 1.2035242737814164e-05, ""left_interaction"": 0.11324553688367207, ""right_interaction"": 0.7785024642944336, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.10823996861775716}","{""global_context"": 3.3244035269793435e-06, ""left_interaction"": 0.2436475952466329, ""right_interaction"": 0.006966029604276021, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.7493831316630045}",192,False,True
train__c14__user4__4-2-3,Wipe_bowls,Wipe_hands,Wipe_hands,Wipe_hands,0.6401692247273612,0.706451948807371,0.6689872072990372,unchanged_wrong,unchanged_wrong,6,15,"{""global_context"": 7.109105917474915e-05, ""left_interaction"": 0.28272979490218625, ""right_interaction"": 0.5155852225518995, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.20161391842749812}","{""global_context"": 4.8148095746939596e-08, ""left_interaction"": 0.761536875078755, ""right_interaction"": 2.6585331426993492e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.2384365450951361}",124,False,True
train__c15__user17__2-2-1,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.926283571071103,0.9276135127981352,0.9316977226126454,retained_correct,retained_correct,1,1,"{""global_context"": 0.07554488182067871, ""left_interaction"": 0.3368751049041748, ""right_interaction"": 0.5875799655914307, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9996702194213867, ""left_interaction"": 0.00032941179815679786, ""right_interaction"": 2.6198911200481235e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",120,False,False
train__c15__user17__2-2-2,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.8880368594922315,0.8906982052607971,0.8937279868072745,retained_correct,retained_correct,1,1,"{""global_context"": 0.07734364998049853, ""left_interaction"": 0.3440581298455959, ""right_interaction"": 0.4246744760652868, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.15392382551984088}","{""global_context"": 0.9990907064298304, ""left_interaction"": 0.0009093253714282339, ""right_interaction"": 8.416920381267385e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.484646619133944e-09}",142,False,True
train__c15__user17__2-2-3,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.8141120709411087,0.8129477709584654,0.8206001140010044,retained_correct,retained_correct,1,1,"{""global_context"": 0.2162374583157626, ""left_interaction"": 0.30237193541093305, ""right_interaction"": 0.37563172253695404, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.10575888373635033}","{""global_context"": 0.9999976591630415, ""left_interaction"": 2.321023699054918e-06, ""right_interaction"": 9.955487908800105e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.6854054313791328e-09}",75,False,True
train__c15__user17__3-3-1,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.6648006133779957,0.6675675711603833,0.6668409540530109,retained_correct,retained_correct,1,1,"{""global_context"": 0.9659892772806102, ""left_interaction"": 1.0788796222688437e-06, ""right_interaction"": 0.03390691198151687, ""hand_head_union"": 0.00010278992804473844, ""two_hand_table_context"": 0.0}","{""global_context"": 0.8860916269236597, ""left_interaction"": 0.06567360614908152, ""right_interaction"": 0.02197194921559301, ""hand_head_union"": 0.02626283209899376, ""two_hand_table_context"": 0.0}",89,True,False
