sample_id,user_id,fold,label,c1_prediction,t2_prediction,c1_correct,t2_correct,retained_length,length_bucket,outcome
train__c32__user16__3-1-2,user16,1,32,12,12,False,False,38,32-63,both_wrong
train__c32__user16__3-1-3,user16,1,32,13,12,False,False,10,<=15,both_wrong
train__c32__user16__4-1-1,user16,1,32,32,32,True,True,8,<=15,both_correct
train__c32__user16__4-1-2,user16,1,32,32,32,True,True,11,<=15,both_correct
train__c32__user16__4-1-3,user16,1,32,32,32,True,True,14,<=15,both_correct
train__c32__user18__5-1-1,user18,0,32,32,32,True,True,7,<=15,both_correct
train__c32__user18__5-1-2,user18,0,32,32,32,True,True,6,<=15,both_correct
train__c32__user18__6-2-1,user18,0,32,32,32,True,True,6,<=15,both_correct
train__c32__user18__6-2-2,user18,0,32,32,32,True,True,6,<=15,both_correct
train__c32__user18__6-2-3,user18,0,32,32,32,True,True,11,<=15,both_correct
train__c32__user19__5-1-1,user19,2,32,32,32,True,True,16,16-31,both_correct
train__c32__user19__5-1-2,user19,2,32,32,32,True,True,9,<=15,both_correct
train__c32__user19__5-1-3,user19,2,32,32,36,True,False,8,<=15,c1_only
train__c32__user1__2-2-1,user1,1,32,36,36,False,False,12,<=15,both_wrong
train__c32__user1__2-2-2,user1,1,32,36,36,False,False,21,16-31,both_wrong
train__c32__user1__2-2-3,user1,1,32,36,36,False,False,11,<=15,both_wrong
train__c32__user1__3-2-1,user1,1,32,32,32,True,True,14,<=15,both_correct
train__c32__user1__3-2-2,user1,1,32,32,32,True,True,14,<=15,both_correct
train__c32__user1__3-2-3,user1,1,32,32,32,True,True,14,<=15,both_correct
train__c32__user1__6-2-1,user1,1,32,32,32,True,True,15,<=15,both_correct
train__c32__user1__6-2-2,user1,1,32,32,32,True,True,13,<=15,both_correct
train__c32__user1__6-2-3,user1,1,32,32,32,True,True,10,<=15,both_correct
train__c32__user20__6-3-1,user20,0,32,32,32,True,True,15,<=15,both_correct
train__c32__user20__6-3-2,user20,0,32,32,32,True,True,8,<=15,both_correct
train__c32__user20__6-3-3,user20,0,32,32,32,True,True,11,<=15,both_correct
train__c32__user21__2-2-1,user21,0,32,32,32,True,True,16,16-31,both_correct
train__c32__user21__2-2-2,user21,0,32,34,34,False,False,9,<=15,both_wrong
train__c32__user21__2-2-3,user21,0,32,34,34,False,False,5,<=15,both_wrong
train__c32__user21__4-1-1,user21,0,32,34,32,False,True,10,<=15,t2_only
train__c32__user21__4-1-2,user21,0,32,32,32,True,True,6,<=15,both_correct
train__c32__user21__4-1-3,user21,0,32,32,32,True,True,3,<=15,both_correct
train__c32__user22__7-2-1,user22,2,32,12,12,False,False,4,<=15,both_wrong
train__c32__user22__7-2-2,user22,2,32,32,32,True,True,7,<=15,both_correct
train__c32__user22__7-3-1,user22,2,32,32,32,True,True,13,<=15,both_correct
train__c32__user22__7-3-2,user22,2,32,32,32,True,True,10,<=15,both_correct
train__c32__user2__4-1-1,user2,1,32,32,32,True,True,13,<=15,both_correct
train__c32__user2__4-1-2,user2,1,32,32,32,True,True,13,<=15,both_correct
train__c32__user2__4-1-3,user2,1,32,6,6,False,False,12,<=15,both_wrong
train__c32__user2__4-3-3,user2,1,32,5,5,False,False,13,<=15,both_wrong
train__c32__user2__7-3-1,user2,1,32,6,6,False,False,14,<=15,both_wrong
train__c32__user2__7-3-2,user2,1,32,38,38,False,False,6,<=15,both_wrong
train__c32__user2__7-3-3,user2,1,32,29,21,False,False,9,<=15,both_wrong
train__c32__user3__2-1-1,user3,0,32,32,32,True,True,9,<=15,both_correct
train__c32__user3__2-1-2,user3,0,32,32,32,True,True,10,<=15,both_correct
train__c32__user3__2-1-3,user3,0,32,32,32,True,True,7,<=15,both_correct
train__c32__user3__7-1-1,user3,0,32,32,32,True,True,10,<=15,both_correct
train__c32__user3__7-1-2,user3,0,32,32,32,True,True,6,<=15,both_correct
train__c32__user3__7-1-3,user3,0,32,32,32,True,True,6,<=15,both_correct
train__c32__user6__4-1-1,user6,2,32,32,32,True,True,12,<=15,both_correct
train__c32__user6__4-1-2,user6,2,32,32,32,True,True,13,<=15,both_correct
train__c32__user6__4-1-3,user6,2,32,32,34,True,False,7,<=15,c1_only
train__c32__user7__4-1-1,user7,2,32,32,32,True,True,5,<=15,both_correct
train__c32__user7__4-1-2,user7,2,32,30,30,False,False,7,<=15,both_wrong
train__c32__user7__4-1-3,user7,2,32,32,32,True,True,3,<=15,both_correct
train__c32__user8__5-1-1,user8,1,32,29,29,False,False,5,<=15,both_wrong
train__c32__user8__5-1-2,user8,1,32,29,29,False,False,5,<=15,both_wrong
train__c32__user9__5-1-1,user9,0,32,34,34,False,False,6,<=15,both_wrong
train__c32__user9__5-1-2,user9,0,32,32,32,True,True,8,<=15,both_correct
train__c32__user9__5-1-3,user9,0,32,32,32,True,True,7,<=15,both_correct
train__c33__user16__5-3-1,user16,1,33,33,33,True,True,122,>=64,both_correct
train__c33__user16__5-3-2,user16,1,33,33,33,True,True,60,32-63,both_correct
train__c33__user16__5-3-3,user16,1,33,33,33,True,True,38,32-63,both_correct
train__c33__user16__6-1-1,user16,1,33,33,33,True,True,56,32-63,both_correct
train__c33__user16__6-1-2,user16,1,33,34,34,False,False,26,16-31,both_wrong
train__c33__user16__6-1-3,user16,1,33,34,34,False,False,29,16-31,both_wrong
train__c33__user19__3-3-1,user19,2,33,33,33,True,True,17,16-31,both_correct
train__c33__user19__3-3-2,user19,2,33,33,33,True,True,16,16-31,both_correct
train__c33__user19__3-3-3,user19,2,33,29,29,False,False,7,<=15,both_wrong
train__c33__user3__2-1-1,user3,0,33,33,33,True,True,44,32-63,both_correct
train__c33__user3__2-1-2,user3,0,33,36,36,False,False,6,<=15,both_wrong
train__c33__user3__2-1-3,user3,0,33,33,33,True,True,30,16-31,both_correct
train__c33__user6__5-3-1,user6,2,33,32,33,False,True,52,32-63,t2_only
train__c33__user6__5-3-2,user6,2,33,32,33,False,True,48,32-63,t2_only
train__c33__user6__5-3-3,user6,2,33,33,33,True,True,29,16-31,both_correct
train__c33__user6__6-1-1,user6,2,33,32,32,False,False,59,32-63,both_wrong
train__c33__user6__6-1-2,user6,2,33,32,33,False,True,22,16-31,t2_only
train__c33__user6__6-1-3,user6,2,33,32,33,False,True,32,32-63,t2_only
train__c33__user7__2-2-1,user7,2,33,32,33,False,True,48,32-63,t2_only
train__c33__user7__2-2-2,user7,2,33,33,33,True,True,37,32-63,both_correct
train__c33__user7__2-2-3,user7,2,33,33,33,True,True,28,16-31,both_correct
train__c33__user9__3-3-1,user9,0,33,33,18,True,False,40,32-63,c1_only
train__c33__user9__3-3-2,user9,0,33,33,33,True,True,35,32-63,both_correct
train__c33__user9__3-3-3,user9,0,33,33,33,True,True,27,16-31,both_correct
train__c33__user9__6-2-1,user9,0,33,33,33,True,True,33,32-63,both_correct
train__c33__user9__6-2-2,user9,0,33,33,33,True,True,15,<=15,both_correct
train__c33__user9__6-2-3,user9,0,33,33,33,True,True,27,16-31,both_correct
train__c34__user16__4-1-1,user16,1,34,34,34,True,True,16,16-31,both_correct
train__c34__user16__4-1-2,user16,1,34,34,34,True,True,14,<=15,both_correct
train__c34__user16__4-1-3,user16,1,34,34,34,True,True,9,<=15,both_correct
train__c34__user16__7-1-1,user16,1,34,34,34,True,True,8,<=15,both_correct
train__c34__user16__7-1-2,user16,1,34,34,34,True,True,26,16-31,both_correct
train__c34__user16__7-1-3,user16,1,34,34,34,True,True,13,<=15,both_correct
train__c34__user16__7-3-1,user16,1,34,34,34,True,True,16,16-31,both_correct
train__c34__user16__7-3-2,user16,1,34,34,34,True,True,11,<=15,both_correct
train__c34__user16__7-3-3,user16,1,34,34,34,True,True,10,<=15,both_correct
train__c34__user18__4-1-2,user18,0,34,9,9,False,False,6,<=15,both_wrong
train__c34__user18__4-1-3,user18,0,34,9,9,False,False,7,<=15,both_wrong
train__c34__user18__5-1-3,user18,0,34,17,20,False,False,39,32-63,both_wrong
train__c34__user19__1-2-1,user19,2,34,34,34,True,True,12,<=15,both_correct
train__c34__user19__1-2-2,user19,2,34,34,34,True,True,13,<=15,both_correct
train__c34__user19__1-2-3,user19,2,34,34,34,True,True,9,<=15,both_correct
train__c34__user19__5-3-1,user19,2,34,34,34,True,True,11,<=15,both_correct
train__c34__user19__5-3-2,user19,2,34,34,34,True,True,9,<=15,both_correct
train__c34__user19__5-3-3,user19,2,34,34,34,True,True,9,<=15,both_correct
train__c34__user19__6-1-1,user19,2,34,34,34,True,True,10,<=15,both_correct
train__c34__user19__6-1-2,user19,2,34,34,34,True,True,7,<=15,both_correct
train__c34__user19__6-1-3,user19,2,34,34,34,True,True,9,<=15,both_correct
train__c34__user1__2-2-1,user1,1,34,34,34,True,True,14,<=15,both_correct
train__c34__user1__2-2-2,user1,1,34,34,34,True,True,17,16-31,both_correct
train__c34__user1__2-2-3,user1,1,34,34,34,True,True,9,<=15,both_correct
train__c34__user1__3-2-1,user1,1,34,34,34,True,True,13,<=15,both_correct
train__c34__user1__3-2-2,user1,1,34,34,34,True,True,14,<=15,both_correct
train__c34__user1__3-2-3,user1,1,34,34,34,True,True,9,<=15,both_correct
train__c34__user1__6-2-1,user1,1,34,34,34,True,True,9,<=15,both_correct
train__c34__user1__6-2-2,user1,1,34,34,34,True,True,15,<=15,both_correct
train__c34__user1__6-2-3,user1,1,34,34,34,True,True,8,<=15,both_correct
train__c34__user1__7-1-1,user1,1,34,34,34,True,True,17,16-31,both_correct
train__c34__user1__7-1-2,user1,1,34,34,34,True,True,20,16-31,both_correct
train__c34__user1__7-1-3,user1,1,34,31,29,False,False,11,<=15,both_wrong
train__c34__user22__1-2-2,user22,2,34,34,34,True,True,6,<=15,both_correct
train__c34__user22__1-2-3,user22,2,34,34,34,True,True,8,<=15,both_correct
train__c34__user22__4-3-1,user22,2,34,32,32,False,False,4,<=15,both_wrong
train__c34__user22__4-3-2,user22,2,34,29,29,False,False,9,<=15,both_wrong
train__c34__user22__4-3-3,user22,2,34,32,32,False,False,9,<=15,both_wrong
train__c34__user22__5-2-1,user22,2,34,32,32,False,False,6,<=15,both_wrong
train__c34__user22__5-2-2,user22,2,34,17,17,False,False,7,<=15,both_wrong
train__c34__user22__5-2-3,user22,2,34,17,17,False,False,6,<=15,both_wrong
train__c34__user22__6-2-1,user22,2,34,32,35,False,False,12,<=15,both_wrong
train__c34__user22__6-2-2,user22,2,34,35,12,False,False,9,<=15,both_wrong
train__c34__user22__6-2-3,user22,2,34,29,29,False,False,12,<=15,both_wrong
train__c34__user22__7-1-1,user22,2,34,32,35,False,False,13,<=15,both_wrong
train__c34__user22__7-1-2,user22,2,34,35,12,False,False,11,<=15,both_wrong
train__c34__user22__7-1-3,user22,2,34,32,35,False,False,10,<=15,both_wrong
train__c34__user2__4-3-1,user2,1,34,34,34,True,True,12,<=15,both_correct
train__c34__user2__4-3-2,user2,1,34,34,34,True,True,18,16-31,both_correct
train__c34__user2__4-3-3,user2,1,34,34,34,True,True,10,<=15,both_correct
train__c34__user2__6-1-1,user2,1,34,34,34,True,True,16,16-31,both_correct
train__c34__user2__6-1-2,user2,1,34,34,34,True,True,8,<=15,both_correct
train__c34__user2__7-1-1,user2,1,34,34,34,True,True,24,16-31,both_correct
train__c34__user2__7-1-2,user2,1,34,34,34,True,True,16,16-31,both_correct
train__c34__user2__7-1-3,user2,1,34,34,34,True,True,14,<=15,both_correct
train__c34__user2__7-3-1,user2,1,34,34,34,True,True,14,<=15,both_correct
train__c34__user2__7-3-2,user2,1,34,34,34,True,True,8,<=15,both_correct
train__c34__user2__7-3-3,user2,1,34,34,34,True,True,7,<=15,both_correct
train__c34__user3__3-2-1,user3,0,34,34,34,True,True,9,<=15,both_correct
train__c34__user3__3-2-2,user3,0,34,34,34,True,True,4,<=15,both_correct
train__c34__user3__3-2-3,user3,0,34,34,34,True,True,6,<=15,both_correct
train__c34__user3__5-2-1,user3,0,34,34,34,True,True,5,<=15,both_correct
train__c34__user3__5-2-2,user3,0,34,34,34,True,True,5,<=15,both_correct
train__c34__user3__5-2-3,user3,0,34,34,34,True,True,7,<=15,both_correct
train__c34__user3__6-2-2,user3,0,34,7,24,False,False,6,<=15,both_wrong
train__c34__user5__3-1-1,user5,2,34,17,17,False,False,23,16-31,both_wrong
train__c34__user5__3-1-2,user5,2,34,34,34,True,True,13,<=15,both_correct
train__c34__user5__3-1-3,user5,2,34,34,34,True,True,10,<=15,both_correct
train__c34__user5__7-1-1,user5,2,34,34,34,True,True,14,<=15,both_correct
train__c34__user5__7-1-2,user5,2,34,36,36,False,False,8,<=15,both_wrong
train__c34__user5__7-1-3,user5,2,34,36,36,False,False,9,<=15,both_wrong
train__c34__user6__4-1-1,user6,2,34,36,34,False,True,11,<=15,t2_only
train__c34__user6__4-1-2,user6,2,34,34,34,True,True,10,<=15,both_correct
train__c34__user6__4-1-3,user6,2,34,34,34,True,True,11,<=15,both_correct
train__c34__user6__5-1-2,user6,2,34,17,17,False,False,87,>=64,both_wrong
train__c34__user6__5-3-1,user6,2,34,13,13,False,False,20,16-31,both_wrong
train__c34__user6__5-3-2,user6,2,34,32,32,False,False,9,<=15,both_wrong
train__c34__user6__5-3-3,user6,2,34,32,29,False,False,9,<=15,both_wrong
train__c34__user6__7-1-1,user6,2,34,34,34,True,True,22,16-31,both_correct
train__c34__user6__7-1-2,user6,2,34,34,34,True,True,19,16-31,both_correct
train__c34__user6__7-1-3,user6,2,34,34,34,True,True,10,<=15,both_correct
train__c34__user6__7-3-1,user6,2,34,36,36,False,False,32,32-63,both_wrong
train__c34__user6__7-3-2,user6,2,34,34,34,True,True,11,<=15,both_correct
train__c34__user6__7-3-3,user6,2,34,34,34,True,True,12,<=15,both_correct
train__c34__user7__1-2-1,user7,2,34,36,36,False,False,10,<=15,both_wrong
train__c34__user7__1-2-2,user7,2,34,36,36,False,False,6,<=15,both_wrong
train__c34__user7__1-2-3,user7,2,34,36,36,False,False,11,<=15,both_wrong
train__c34__user7__2-2-1,user7,2,34,35,35,False,False,20,16-31,both_wrong
train__c34__user7__2-2-2,user7,2,34,9,9,False,False,14,<=15,both_wrong
train__c34__user7__2-2-3,user7,2,34,17,36,False,False,16,16-31,both_wrong
train__c34__user7__4-1-1,user7,2,34,34,34,True,True,11,<=15,both_correct
train__c34__user7__4-1-2,user7,2,34,35,12,False,False,13,<=15,both_wrong
train__c34__user7__4-1-3,user7,2,34,17,17,False,False,15,<=15,both_wrong
train__c34__user7__5-3-1,user7,2,34,17,17,False,False,32,32-63,both_wrong
train__c34__user7__5-3-2,user7,2,34,34,29,True,False,17,16-31,c1_only
train__c34__user7__5-3-3,user7,2,34,29,29,False,False,7,<=15,both_wrong
train__c34__user7__6-3-1,user7,2,34,36,36,False,False,12,<=15,both_wrong
train__c34__user7__6-3-3,user7,2,34,36,36,False,False,8,<=15,both_wrong
train__c34__user7__7-1-1,user7,2,34,34,34,True,True,14,<=15,both_correct
train__c34__user7__7-1-2,user7,2,34,34,34,True,True,17,16-31,both_correct
train__c34__user7__7-1-3,user7,2,34,34,34,True,True,7,<=15,both_correct
train__c34__user8__4-1-1,user8,1,34,34,34,True,True,7,<=15,both_correct
train__c34__user8__4-1-2,user8,1,34,34,34,True,True,6,<=15,both_correct
train__c34__user8__4-1-3,user8,1,34,34,34,True,True,10,<=15,both_correct
train__c34__user8__5-1-1,user8,1,34,34,34,True,True,11,<=15,both_correct
train__c34__user8__5-1-2,user8,1,34,34,34,True,True,6,<=15,both_correct
train__c34__user8__5-1-3,user8,1,34,34,34,True,True,6,<=15,both_correct
train__c34__user9__1-2-1,user9,0,34,34,34,True,True,7,<=15,both_correct
train__c34__user9__1-2-2,user9,0,34,34,34,True,True,5,<=15,both_correct
train__c34__user9__1-2-3,user9,0,34,34,34,True,True,7,<=15,both_correct
train__c34__user9__5-3-1,user9,0,34,34,34,True,True,11,<=15,both_correct
train__c34__user9__5-3-2,user9,0,34,34,34,True,True,8,<=15,both_correct
train__c34__user9__5-3-3,user9,0,34,34,34,True,True,8,<=15,both_correct
train__c34__user9__6-1-1,user9,0,34,34,34,True,True,10,<=15,both_correct
train__c34__user9__6-1-2,user9,0,34,34,34,True,True,3,<=15,both_correct
train__c34__user9__6-1-3,user9,0,34,34,34,True,True,9,<=15,both_correct
train__c35__user16__6-1-1,user16,1,35,29,29,False,False,79,>=64,both_wrong
train__c35__user16__6-1-2,user16,1,35,29,29,False,False,26,16-31,both_wrong
train__c35__user16__6-1-3,user16,1,35,29,29,False,False,42,32-63,both_wrong
train__c35__user18__5-1-1,user18,0,35,34,12,False,False,21,16-31,both_wrong
train__c35__user18__5-1-2,user18,0,35,12,12,False,False,38,32-63,both_wrong
train__c35__user18__5-1-3,user18,0,35,34,34,False,False,9,<=15,both_wrong
train__c35__user1__3-2-1,user1,1,35,36,36,False,False,56,32-63,both_wrong
train__c35__user1__3-2-2,user1,1,35,36,36,False,False,44,32-63,both_wrong
train__c35__user1__3-2-3,user1,1,35,36,29,False,False,35,32-63,both_wrong
train__c35__user20__1-2-1,user20,0,35,32,32,False,False,28,16-31,both_wrong
train__c35__user20__1-2-2,user20,0,35,32,32,False,False,16,16-31,both_wrong
train__c35__user20__1-2-3,user20,0,35,34,32,False,False,28,16-31,both_wrong
train__c35__user5__6-1-1,user5,2,35,36,36,False,False,68,>=64,both_wrong
train__c35__user5__6-1-2,user5,2,35,36,36,False,False,42,32-63,both_wrong
train__c35__user5__6-1-3,user5,2,35,36,36,False,False,37,32-63,both_wrong
train__c35__user6__6-1-1,user6,2,35,32,32,False,False,50,32-63,both_wrong
train__c35__user6__6-1-2,user6,2,35,36,36,False,False,37,32-63,both_wrong
train__c35__user6__6-1-3,user6,2,35,34,34,False,False,41,32-63,both_wrong
train__c35__user8__5-1-1,user8,1,35,35,35,True,True,59,32-63,both_correct
train__c35__user8__5-1-2,user8,1,35,12,12,False,False,37,32-63,both_wrong
train__c35__user8__5-1-3,user8,1,35,12,12,False,False,33,32-63,both_wrong
train__c36__user16__1-1-1,user16,1,36,36,36,True,True,43,32-63,both_correct
train__c36__user16__1-1-2,user16,1,36,36,36,True,True,12,<=15,both_correct
train__c36__user16__1-1-3,user16,1,36,36,36,True,True,11,<=15,both_correct
train__c36__user16__2-3-1,user16,1,36,36,36,True,True,28,16-31,both_correct
train__c36__user16__2-3-2,user16,1,36,36,36,True,True,23,16-31,both_correct
train__c36__user16__2-3-3,user16,1,36,36,36,True,True,15,<=15,both_correct
train__c36__user16__3-1-1,user16,1,36,36,36,True,True,5,<=15,both_correct
train__c36__user16__3-1-2,user16,1,36,12,36,False,True,10,<=15,t2_only
train__c36__user16__3-1-3,user16,1,36,12,12,False,False,8,<=15,both_wrong
train__c36__user16__3-3-1,user16,1,36,9,10,False,False,18,16-31,both_wrong
train__c36__user16__3-3-2,user16,1,36,34,34,False,False,18,16-31,both_wrong
train__c36__user16__3-3-3,user16,1,36,17,17,False,False,11,<=15,both_wrong
train__c36__user16__5-2-1,user16,1,36,36,36,True,True,21,16-31,both_correct
train__c36__user16__5-2-2,user16,1,36,36,36,True,True,21,16-31,both_correct
train__c36__user16__5-2-3,user16,1,36,36,36,True,True,17,16-31,both_correct
train__c36__user16__5-3-1,user16,1,36,36,36,True,True,48,32-63,both_correct
train__c36__user16__5-3-2,user16,1,36,36,36,True,True,50,32-63,both_correct
train__c36__user16__5-3-3,user16,1,36,36,36,True,True,32,32-63,both_correct
train__c36__user16__7-3-1,user16,1,36,36,36,True,True,38,32-63,both_correct
train__c36__user16__7-3-2,user16,1,36,36,36,True,True,32,32-63,both_correct
train__c36__user16__7-3-3,user16,1,36,36,36,True,True,18,16-31,both_correct
train__c36__user18__1-2-1,user18,0,36,36,36,True,True,26,16-31,both_correct
train__c36__user18__1-2-2,user18,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user18__1-2-3,user18,0,36,36,36,True,True,28,16-31,both_correct
train__c36__user18__2-2-1,user18,0,36,36,36,True,True,25,16-31,both_correct
train__c36__user18__2-2-2,user18,0,36,36,36,True,True,21,16-31,both_correct
train__c36__user18__2-2-3,user18,0,36,36,36,True,True,15,<=15,both_correct
train__c36__user18__3-3-1,user18,0,36,36,36,True,True,25,16-31,both_correct
train__c36__user18__3-3-2,user18,0,36,36,36,True,True,18,16-31,both_correct
train__c36__user18__3-3-3,user18,0,36,36,36,True,True,25,16-31,both_correct
train__c36__user18__4-2-1,user18,0,36,36,36,True,True,24,16-31,both_correct
train__c36__user18__4-2-2,user18,0,36,36,36,True,True,20,16-31,both_correct
train__c36__user18__4-2-3,user18,0,36,36,36,True,True,24,16-31,both_correct
train__c36__user18__6-2-1,user18,0,36,36,36,True,True,22,16-31,both_correct
train__c36__user18__6-2-2,user18,0,36,36,36,True,True,15,<=15,both_correct
train__c36__user18__6-2-3,user18,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user19__1-2-1,user19,2,36,36,36,True,True,14,<=15,both_correct
train__c36__user19__1-2-2,user19,2,36,36,36,True,True,6,<=15,both_correct
train__c36__user19__1-2-3,user19,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user19__2-2-1,user19,2,36,36,36,True,True,23,16-31,both_correct
train__c36__user19__2-2-2,user19,2,36,12,36,False,True,13,<=15,t2_only
train__c36__user19__2-2-3,user19,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user19__2-3-1,user19,2,36,36,36,True,True,16,16-31,both_correct
train__c36__user19__2-3-2,user19,2,36,36,36,True,True,15,<=15,both_correct
train__c36__user19__2-3-3,user19,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user19__3-2-1,user19,2,36,36,36,True,True,18,16-31,both_correct
train__c36__user19__3-2-2,user19,2,36,36,36,True,True,14,<=15,both_correct
train__c36__user19__3-2-3,user19,2,36,36,36,True,True,8,<=15,both_correct
train__c36__user19__3-3-1,user19,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user19__3-3-2,user19,2,36,36,36,True,True,5,<=15,both_correct
train__c36__user19__4-2-1,user19,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user19__4-2-2,user19,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user19__4-2-3,user19,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user19__4-3-1,user19,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user19__4-3-2,user19,2,36,36,36,True,True,9,<=15,both_correct
train__c36__user19__4-3-3,user19,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user19__5-3-1,user19,2,36,36,36,True,True,13,<=15,both_correct
train__c36__user19__5-3-2,user19,2,36,12,12,False,False,17,16-31,both_wrong
train__c36__user19__5-3-3,user19,2,36,32,12,False,False,9,<=15,both_wrong
train__c36__user19__7-2-1,user19,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user19__7-2-2,user19,2,36,36,36,True,True,14,<=15,both_correct
train__c36__user19__7-2-3,user19,2,36,36,36,True,True,16,16-31,both_correct
train__c36__user1__1-2-1,user1,1,36,36,36,True,True,14,<=15,both_correct
train__c36__user1__1-2-2,user1,1,36,36,36,True,True,16,16-31,both_correct
train__c36__user1__2-1-1,user1,1,36,36,36,True,True,17,16-31,both_correct
train__c36__user1__2-1-2,user1,1,36,36,36,True,True,19,16-31,both_correct
train__c36__user1__2-1-3,user1,1,36,36,36,True,True,10,<=15,both_correct
train__c36__user1__2-2-1,user1,1,36,36,36,True,True,47,32-63,both_correct
train__c36__user1__2-2-2,user1,1,36,36,36,True,True,52,32-63,both_correct
train__c36__user1__2-2-3,user1,1,36,36,36,True,True,20,16-31,both_correct
train__c36__user1__3-2-1,user1,1,36,36,36,True,True,31,16-31,both_correct
train__c36__user1__3-2-2,user1,1,36,36,36,True,True,36,32-63,both_correct
train__c36__user1__3-2-3,user1,1,36,36,36,True,True,14,<=15,both_correct
train__c36__user1__6-1-1,user1,1,36,36,36,True,True,17,16-31,both_correct
train__c36__user1__6-1-2,user1,1,36,36,36,True,True,12,<=15,both_correct
train__c36__user1__6-1-3,user1,1,36,36,36,True,True,9,<=15,both_correct
train__c36__user1__6-2-1,user1,1,36,36,36,True,True,30,16-31,both_correct
train__c36__user1__6-2-2,user1,1,36,36,36,True,True,24,16-31,both_correct
train__c36__user1__6-2-3,user1,1,36,36,36,True,True,16,16-31,both_correct
train__c36__user20__2-2-1,user20,0,36,36,36,True,True,23,16-31,both_correct
train__c36__user20__2-2-2,user20,0,36,36,36,True,True,19,16-31,both_correct
train__c36__user20__2-2-3,user20,0,36,36,36,True,True,12,<=15,both_correct
train__c36__user20__4-2-1,user20,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user20__4-2-2,user20,0,36,30,36,False,True,19,16-31,t2_only
train__c36__user20__4-2-3,user20,0,36,30,36,False,True,29,16-31,t2_only
train__c36__user20__7-2-1,user20,0,36,36,36,True,True,33,32-63,both_correct
train__c36__user20__7-2-2,user20,0,36,30,30,False,False,30,16-31,both_wrong
train__c36__user20__7-2-3,user20,0,36,30,30,False,False,22,16-31,both_wrong
train__c36__user21__1-1-1,user21,0,36,36,36,True,True,12,<=15,both_correct
train__c36__user21__1-1-2,user21,0,36,36,36,True,True,11,<=15,both_correct
train__c36__user21__1-1-3,user21,0,36,36,3,True,False,7,<=15,c1_only
train__c36__user21__1-2-1,user21,0,36,36,36,True,True,26,16-31,both_correct
train__c36__user21__1-2-2,user21,0,36,36,36,True,True,13,<=15,both_correct
train__c36__user21__1-2-3,user21,0,36,36,36,True,True,18,16-31,both_correct
train__c36__user21__2-2-1,user21,0,36,36,36,True,True,19,16-31,both_correct
train__c36__user21__2-2-2,user21,0,36,36,36,True,True,37,32-63,both_correct
train__c36__user21__2-2-3,user21,0,36,36,36,True,True,10,<=15,both_correct
train__c36__user21__3-2-1,user21,0,36,36,36,True,True,22,16-31,both_correct
train__c36__user21__3-2-2,user21,0,36,36,36,True,True,22,16-31,both_correct
train__c36__user21__3-2-3,user21,0,36,36,36,True,True,11,<=15,both_correct
train__c36__user21__4-1-1,user21,0,36,36,36,True,True,21,16-31,both_correct
train__c36__user21__4-1-2,user21,0,36,36,36,True,True,15,<=15,both_correct
train__c36__user21__4-1-3,user21,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user21__5-1-1,user21,0,36,36,36,True,True,6,<=15,both_correct
train__c36__user21__5-1-2,user21,0,36,36,36,True,True,10,<=15,both_correct
train__c36__user21__5-1-3,user21,0,36,34,34,False,False,5,<=15,both_wrong
train__c36__user21__5-2-1,user21,0,36,36,36,True,True,18,16-31,both_correct
train__c36__user21__5-2-2,user21,0,36,36,36,True,True,23,16-31,both_correct
train__c36__user21__5-2-3,user21,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user21__6-2-1,user21,0,36,36,36,True,True,30,16-31,both_correct
train__c36__user21__6-2-2,user21,0,36,36,36,True,True,28,16-31,both_correct
train__c36__user21__6-2-3,user21,0,36,36,36,True,True,13,<=15,both_correct
train__c36__user22__1-2-1,user22,2,36,36,36,True,True,13,<=15,both_correct
train__c36__user22__1-2-2,user22,2,36,36,36,True,True,8,<=15,both_correct
train__c36__user22__1-2-3,user22,2,36,36,36,True,True,6,<=15,both_correct
train__c36__user22__2-1-1,user22,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user22__2-1-2,user22,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user22__2-1-3,user22,2,36,36,36,True,True,9,<=15,both_correct
train__c36__user22__2-2-1,user22,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user22__2-2-2,user22,2,36,36,36,True,True,9,<=15,both_correct
train__c36__user22__2-2-3,user22,2,36,36,36,True,True,6,<=15,both_correct
train__c36__user22__3-1-1,user22,2,36,36,36,True,True,13,<=15,both_correct
train__c36__user22__3-1-2,user22,2,36,36,36,True,True,15,<=15,both_correct
